date,Appliances,lights,T1,RH_1,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
3/15/2016 17:20,70,0,21.29,34.09,8.90E+00,763.5333333,73.66666667,6.333333333,21,4.33E+00
3/15/2016 17:30,270,0,21.29,34.19333333,8.55E+00,763.5,75,6.5,21.5,4.25E+00
3/15/2016 17:40,210,0,21.29,34.66,8.20E+00,763.4666667,76.33333333,6.666666667,22,4.17E+00
3/15/2016 17:50,150,10,21.26,35.09666667,7.85E+00,763.4333333,77.66666667,6.833333333,22.5,4.08E+00
3/15/2016 18:00,130,20,21.2,35.43,7.50E+00,763.4,79,7,23,4.00E+00
3/15/2016 18:10,210,30,21.2,36.03,7.35E+00,763.4666667,79.5,7,23,3.95E+00
3/15/2016 18:20,550,10,21.2,36.56333333,7.20E+00,763.5333333,80,7,23,3.90E+00
3/15/2016 18:30,470,20,21.2,39.53,7.05E+00,763.6,80.5,7,23,3.85E+00
3/15/2016 18:40,280,10,21.26,42.59666667,6.90E+00,763.6666667,81,7,23,3.80E+00
3/15/2016 18:50,120,10,21.32333333,46.66666667,6.75E+00,763.7333333,81.5,7,23,3.75E+00
3/15/2016 19:00,100,10,21.39,44.79333333,6.60E+00,763.8,82,7,23,3.70E+00
3/15/2016 19:10,370,10,21.39,43.79666667,6.57E+00,763.8666667,82.33333333,6.666666667,22.5,3.72E+00
3/15/2016 19:20,140,0,21.39,42.99666667,6.53E+00,763.9333333,82.66666667,6.333333333,22,3.73E+00
3/15/2016 19:30,470,0,21.46333333,42.26666667,6.50E+00,764,83,6,21.5,3.75E+00
3/15/2016 19:40,130,10,21.4725,41.875,6.47E+00,764.0666667,83.33333333,5.666666667,21,3.77E+00
3/15/2016 19:50,280,0,21.5,41.56666667,6.43E+00,764.1333333,83.66666667,5.333333333,20.5,3.78E+00
3/15/2016 20:00,350,10,21.5,41.36333333,6.40E+00,764.2,84,5,20,3.80E+00
3/15/2016 20:10,170,0,21.5,41.15666667,6.38E+00,764.2333333,83.5,5,27.16666667,3.72E+00
3/15/2016 20:20,120,0,21.5,41.19333333,6.37E+00,764.2666667,83,5,34.33333333,3.63E+00
3/15/2016 20:30,100,0,21.5,41.52666667,6.35E+00,764.3,82.5,5,41.5,3.55E+00
3/15/2016 20:40,120,0,21.5,41.73,6.33E+00,764.3333333,82,5,48.66666667,3.47E+00
3/15/2016 20:50,400,10,21.5,41.79,6.32E+00,764.3666667,81.5,5,55.83333333,3.38E+00
3/15/2016 21:00,310,0,21.5,41.7,6.30E+00,764.4,81,5,63,3.30E+00
3/15/2016 21:10,130,0,21.5,41.62666667,6.25E+00,764.4166667,81.5,4.833333333,62.83333333,3.32E+00
3/15/2016 21:20,110,30,21.5,41.66333333,6.20E+00,764.4333333,82,4.666666667,62.66666667,3.33E+00
3/15/2016 21:30,120,20,21.5,41.59,6.15E+00,764.45,82.5,4.5,62.5,3.35E+00
3/15/2016 21:40,90,20,21.5,41.46666667,6.10E+00,764.4666667,83,4.333333333,62.33333333,3.37E+00
3/15/2016 21:50,80,20,21.56666667,41.4,6.05E+00,764.4833333,83.5,4.166666667,62.16666667,3.38E+00
3/15/2016 22:00,90,30,21.5,41.26,6.00E+00,764.5,84,4,62,3.40E+00
3/15/2016 22:10,70,20,21.56666667,41.2,5.82E+00,764.5333333,84.66666667,3.833333333,61.83333333,3.33E+00
3/15/2016 22:20,60,30,21.53333333,41.09,5.63E+00,764.5666667,85.33333333,3.666666667,61.66666667,3.27E+00
3/15/2016 22:30,50,20,21.53333333,41.09,5.45E+00,764.6,86,3.5,61.5,3.20E+00
3/15/2016 22:40,40,20,21.5,41.2,5.27E+00,764.6333333,86.66666667,3.333333333,61.33333333,3.13E+00
3/15/2016 22:50,60,20,21.56666667,41.26,5.08E+00,764.6666667,87.33333333,3.166666667,61.16666667,3.07E+00
3/15/2016 23:00,60,30,21.55,41.45,4.90E+00,764.7,88,3,61,3.00E+00
3/15/2016 23:10,60,20,21.56666667,41.5,4.80E+00,764.6666667,88.5,3,60.66666667,2.98E+00
3/15/2016 23:20,60,20,21.5,41.56,4.70E+00,764.6333333,89,3,60.33333333,2.97E+00
3/15/2016 23:30,60,30,21.5,41.59,4.60E+00,764.6,89.5,3,60,2.95E+00
3/15/2016 23:40,60,20,21.5,41.59,4.50E+00,764.5666667,90,3,59.66666667,2.93E+00
3/15/2016 23:50,70,20,21.5,41.59,4.40E+00,764.5333333,90.5,3,59.33333333,2.92E+00
3/16/2016 0:00,70,20,21.5,41.59,4.30E+00,764.5,91,3,59,2.90E+00
3/16/2016 0:10,70,30,21.46333333,41.56,4.32E+00,764.5,91.33333333,3,58.33333333,2.97E+00
3/16/2016 0:20,60,20,21.46333333,41.5,4.33E+00,764.5,91.66666667,3,57.66666667,3.03E+00
3/16/2016 0:30,60,20,21.39,41.4,4.35E+00,764.5,92,3,57,3.10E+00
3/16/2016 0:40,60,30,21.39,41.4,4.37E+00,764.5,92.33333333,3,56.33333333,3.17E+00
3/16/2016 0:50,40,20,21.39,41.36333333,4.38E+00,764.5,92.66666667,3,55.66666667,3.23E+00
3/16/2016 1:00,30,20,21.32333333,41.29,4.40E+00,764.5,93,3,55,3.30E+00
3/16/2016 1:10,50,20,21.29,41.29,4.50E+00,764.5,92.5,2.833333333,54.83333333,3.32E+00
3/16/2016 1:20,60,30,21.29,41.29,4.60E+00,764.5,92,2.666666667,54.66666667,3.33E+00
3/16/2016 1:30,80,20,21.29,41.29,4.70E+00,764.5,91.5,2.5,54.5,3.35E+00
3/16/2016 1:40,60,20,21.23,41.29,4.80E+00,764.5,91,2.333333333,54.33333333,3.37E+00
3/16/2016 1:50,50,20,21.2,41.29,4.90E+00,764.5,90.5,2.166666667,54.16666667,3.38E+00
3/16/2016 2:00,60,0,21.2,41.29,5.00E+00,764.5,90,2,54,3.40E+00
3/16/2016 2:10,40,0,21.2,41.245,4.92E+00,764.5,89.66666667,2.333333333,54.66666667,3.28E+00
3/16/2016 2:20,50,0,21.1,41.29,4.83E+00,764.5,89.33333333,2.666666667,55.33333333,3.17E+00
3/16/2016 2:30,50,10,21.1,41.29,4.75E+00,764.5,89,3,56,3.05E+00
3/16/2016 2:40,50,0,21.1,41.2,4.67E+00,764.5,88.66666667,3.333333333,56.66666667,2.93E+00
3/16/2016 2:50,60,0,21.1,41.2,4.58E+00,764.5,88.33333333,3.666666667,57.33333333,2.82E+00
3/16/2016 3:00,50,0,21,41,4.50E+00,764.5,88,4,58,2.70E+00
3/16/2016 3:10,40,0,21,41,4.48E+00,764.4666667,88,4,57.66666667,2.68E+00
3/16/2016 3:20,40,0,20.89,40.9,4.47E+00,764.4333333,88,4,57.33333333,2.67E+00
3/16/2016 3:30,30,0,20.89,40.9,4.45E+00,764.4,88,4,57,2.65E+00
3/16/2016 3:40,20,0,20.89,40.79,4.43E+00,764.3666667,88,4,56.66666667,2.63E+00
3/16/2016 3:50,30,0,20.89,40.79,4.42E+00,764.3333333,88,4,56.33333333,2.62E+00
3/16/2016 4:00,60,0,20.79,40.7,4.40E+00,764.3,88,4,56,2.60E+00
3/16/2016 4:10,50,0,20.79,40.7,4.22E+00,764.3,88.5,3.833333333,55,2.50E+00
3/16/2016 4:20,60,0,20.79,40.7,4.03E+00,764.3,89,3.666666667,54,2.40E+00
3/16/2016 4:30,40,0,20.79,40.62666667,3.85E+00,764.3,89.5,3.5,53,2.30E+00
3/16/2016 4:40,50,0,20.76,40.59,3.67E+00,764.3,90,3.333333333,52,2.20E+00
3/16/2016 4:50,50,0,20.7,40.59,3.48E+00,764.3,90.5,3.166666667,51,2.10E+00
3/16/2016 5:00,40,0,20.7,40.56,3.30E+00,764.3,91,3,50,2.00E+00
3/16/2016 5:10,50,0,20.7,40.5,3.15E+00,764.3166667,91.33333333,2.833333333,48.5,1.90E+00
3/16/2016 5:20,60,0,20.7,40.46666667,3.00E+00,764.3333333,91.66666667,2.666666667,47,1.80E+00
3/16/2016 5:30,40,0,20.675,40.3725,2.85E+00,764.35,92,2.5,45.5,1.70E+00
3/16/2016 5:40,50,0,20.6,40.29,2.70E+00,764.3666667,92.33333333,2.333333333,44,1.60E+00
3/16/2016 5:50,40,0,20.6,40.2,2.55E+00,764.3833333,92.66666667,2.166666667,42.5,1.50E+00
3/16/2016 6:00,50,0,20.53333333,40.2,2.40E+00,764.4,93,2,41,1.40E+00
3/16/2016 6:10,50,0,20.5,40.09,2.37E+00,764.4166667,93.33333333,2.333333333,40.16666667,1.42E+00
3/16/2016 6:20,30,0,20.5,40.09,2.33E+00,764.4333333,93.66666667,2.666666667,39.33333333,1.43E+00
3/16/2016 6:30,30,0,20.5,40.09,2.30E+00,764.45,94,3,38.5,1.45E+00
3/16/2016 6:40,30,0,20.5,40.03,2.27E+00,764.4666667,94.33333333,3.333333333,37.66666667,1.47E+00
3/16/2016 6:50,50,0,20.5,40,2.23E+00,764.4833333,94.66666667,3.666666667,36.83333333,1.48E+00
3/16/2016 7:00,60,10,20.5,40,2.20E+00,764.5,95,4,36,1.50E+00
3/16/2016 7:10,60,0,20.39,39.9,2.25E+00,764.5333333,94.5,4,39.83333333,1.47E+00
3/16/2016 7:20,180,0,20.39,39.9,2.30E+00,764.5666667,94,4,43.66666667,1.43E+00
3/16/2016 7:30,350,0,20.39,39.9,2.35E+00,764.6,93.5,4,47.5,1.40E+00
3/16/2016 7:40,180,0,20.39,40.43333333,2.40E+00,764.6333333,93,4,51.33333333,1.37E+00
3/16/2016 7:50,110,0,20.39,40.52666667,2.45E+00,764.6666667,92.5,4,55.16666667,1.33E+00
3/16/2016 8:00,100,0,20.39,40.32666667,2.50E+00,764.7,92,4,59,1.30E+00
3/16/2016 8:10,70,0,20.39,40.5,2.70E+00,764.7166667,90,4.166666667,53,1.17E+00
3/16/2016 8:20,90,0,20.39,40.36,2.90E+00,764.7333333,88,4.333333333,47,1.03E+00
3/16/2016 8:30,80,10,20.42666667,40.02666667,3.10E+00,764.75,86,4.5,41,9.00E-01
3/16/2016 8:40,90,0,20.4175,39.7225,3.30E+00,764.7666667,84,4.666666667,35,7.67E-01
3/16/2016 8:50,70,0,20.39,39.53,3.50E+00,764.7833333,82,4.833333333,29,6.33E-01
3/16/2016 9:00,370,10,20.39,39.26,3.70E+00,764.8,80,5,23,5.00E-01
3/16/2016 9:10,780,0,20.39,39.12666667,4.00E+00,764.8166667,77.66666667,5.333333333,24,3.50E-01
3/16/2016 9:20,460,0,20.5,39.2,4.30E+00,764.8333333,75.33333333,5.666666667,25,2.00E-01
3/16/2016 9:30,370,0,20.5,39.12666667,4.60E+00,764.85,73,6,26,5.00E-02
3/16/2016 9:40,300,0,20.5,39.66666667,4.90E+00,764.8666667,70.66666667,6.333333333,27,-1.00E-01
3/16/2016 9:50,320,0,20.56666667,39.93333333,5.20E+00,764.8833333,68.33333333,6.666666667,28,-2.50E-01
3/16/2016 10:00,300,0,20.63333333,40.19333333,5.50E+00,764.9,66,7,29,-4.00E-01
3/16/2016 10:10,210,0,20.7,40.4,5.67E+00,764.8833333,64.33333333,7.5,30.83333333,-6.17E-01
3/16/2016 10:20,120,0,20.73,40.5,5.83E+00,764.8666667,62.66666667,8,32.66666667,-8.33E-01
3/16/2016 10:30,50,0,20.79,40.3,6.00E+00,764.85,61,8.5,34.5,-1.05E+00
3/16/2016 10:40,180,0,20.79,39.93,6.17E+00,764.8333333,59.33333333,9,36.33333333,-1.27E+00
3/16/2016 10:50,200,0,20.79,39.79,6.33E+00,764.8166667,57.66666667,9.5,38.16666667,-1.48E+00
3/16/2016 11:00,230,0,20.89,39.9,6.50E+00,764.8,56,10,40,-1.70E+00
3/16/2016 11:10,110,0,20.89,39.96666667,6.58E+00,764.8,56,9.833333333,38.16666667,-1.62E+00
3/16/2016 11:20,50,0,20.92666667,40.3,6.67E+00,764.8,56,9.666666667,36.33333333,-1.53E+00
3/16/2016 11:30,70,0,21,41.36,6.75E+00,764.8,56,9.5,34.5,-1.45E+00
3/16/2016 11:40,130,0,21.1,42.05666667,6.83E+00,764.8,56,9.333333333,32.66666667,-1.37E+00
3/16/2016 11:50,50,0,21.1,41.3475,6.92E+00,764.8,56,9.166666667,30.83333333,-1.28E+00
3/16/2016 12:00,80,0,21.1,40.72666667,7.00E+00,764.8,56,9,29,-1.20E+00
3/16/2016 12:10,90,0,21.1,40.02666667,7.02E+00,764.8,56.33333333,8.833333333,29,-1.13E+00
3/16/2016 12:20,70,0,21.1,39.76666667,7.03E+00,764.8,56.66666667,8.666666667,29,-1.07E+00
3/16/2016 12:30,300,0,21.1,39.43,7.05E+00,764.8,57,8.5,29,-1.00E+00
3/16/2016 12:40,100,0,21.1,39.29,7.07E+00,764.8,57.33333333,8.333333333,29,-9.33E-01
3/16/2016 12:50,40,0,21.1,39.23333333,7.08E+00,764.8,57.66666667,8.166666667,29,-8.67E-01
3/16/2016 13:00,160,0,21.1,38.69333333,7.10E+00,764.8,58,8,29,-8.00E-01
3/16/2016 13:10,90,0,21.2,39.92666667,7.18E+00,764.7333333,57.33333333,8,28.66666667,-8.83E-01
3/16/2016 13:20,120,0,21.2,39.06666667,7.27E+00,764.6666667,56.66666667,8,28.33333333,-9.67E-01
3/16/2016 13:30,90,0,21.23,38.49,7.35E+00,764.6,56,8,28,-1.05E+00
3/16/2016 13:40,100,20,21.29,38.03,7.43E+00,764.5333333,55.33333333,8,27.66666667,-1.13E+00
3/16/2016 13:50,90,10,21.29,37.52666667,7.52E+00,764.4666667,54.66666667,8,27.33333333,-1.22E+00
3/16/2016 14:00,530,30,21.29,37.4,7.60E+00,764.4,54,8,27,-1.30E+00
3/16/2016 14:10,710,30,21.29,37.75666667,7.75E+00,764.3666667,53,8,26.83333333,-1.40E+00
3/16/2016 14:20,420,30,21.29,38.63,7.90E+00,764.3333333,52,8,26.66666667,-1.50E+00
3/16/2016 14:30,340,20,21.29,39.6,8.05E+00,764.3,51,8,26.5,-1.60E+00
3/16/2016 14:40,340,30,21.35666667,40.19333333,8.20E+00,764.2666667,50,8,26.33333333,-1.70E+00
3/16/2016 14:50,270,30,21.39,40.46333333,8.35E+00,764.2333333,49,8,26.16666667,-1.80E+00
3/16/2016 15:00,300,30,21.46333333,40.86333333,8.50E+00,764.2,48,8,26,-1.90E+00
3/16/2016 15:10,210,20,21.5,41.045,8.47E+00,764.1666667,48.16666667,8,26.5,-1.92E+00
3/16/2016 15:20,130,20,21.5,40.79666667,8.43E+00,764.1333333,48.33333333,8,27,-1.93E+00
3/16/2016 15:30,80,10,21.5,40.39,8.40E+00,764.1,48.5,8,27.5,-1.95E+00
3/16/2016 15:40,90,30,21.5,40.19333333,8.37E+00,764.0666667,48.66666667,8,28,-1.97E+00
3/16/2016 15:50,110,20,21.5,39.8,8.33E+00,764.0333333,48.83333333,8,28.5,-1.98E+00
3/16/2016 16:00,90,30,21.5,39.32333333,8.30E+00,764,49,8,29,-2.00E+00
3/16/2016 16:10,70,30,21.5,37.93,8.18E+00,764.0166667,49.16666667,8.166666667,28.66666667,-2.07E+00
3/16/2016 16:20,90,20,21.46333333,36.39666667,8.07E+00,764.0333333,49.33333333,8.333333333,28.33333333,-2.13E+00
3/16/2016 16:30,100,20,21.39,35.32333333,7.95E+00,764.05,49.5,8.5,28,-2.20E+00
3/16/2016 16:40,90,20,21.35666667,34.56,7.83E+00,764.0666667,49.66666667,8.666666667,27.66666667,-2.27E+00
3/16/2016 16:50,640,20,21.35666667,34.22666667,7.72E+00,764.0833333,49.83333333,8.833333333,27.33333333,-2.33E+00
3/16/2016 17:00,600,20,21.29,33.46666667,7.60E+00,764.1,50,9,27,-2.40E+00
3/16/2016 17:10,330,10,21.29,33.06666667,7.52E+00,764.1666667,51,8.666666667,26.66666667,-2.18E+00
3/16/2016 17:20,350,0,21.2,33.16666667,7.43E+00,764.2333333,52,8.333333333,26.33333333,-1.97E+00
3/16/2016 17:30,320,10,21.26,34.23333333,7.35E+00,764.3,53,8,26,-1.75E+00
3/16/2016 17:40,420,10,21.29,34.4,7.27E+00,764.3666667,54,7.666666667,25.66666667,-1.53E+00
3/16/2016 17:50,510,0,21.23,34.2,7.18E+00,764.4333333,55,7.333333333,25.33333333,-1.32E+00
3/16/2016 18:00,740,20,21.29,34.63333333,7.10E+00,764.5,56,7,25,-1.10E+00
3/16/2016 18:10,590,20,21.29,36.63333333,7.02E+00,764.55,56.16666667,7,25.16666667,-1.17E+00
3/16/2016 18:20,390,20,21.445,40.05,6.93E+00,764.6,56.33333333,7,25.33333333,-1.23E+00
3/16/2016 18:30,760,30,21.6,41.19666667,6.85E+00,764.65,56.5,7,25.5,-1.30E+00
3/16/2016 18:40,560,20,21.66666667,40.19666667,6.77E+00,764.7,56.66666667,7,25.66666667,-1.37E+00
3/16/2016 18:50,340,10,21.82333333,40.13333333,6.68E+00,764.75,56.83333333,7,25.83333333,-1.43E+00
3/16/2016 19:00,320,0,22.09666667,39.93333333,6.60E+00,764.8,57,7,26,-1.50E+00
3/16/2016 19:10,270,20,22.32333333,39.26,6.43E+00,764.85,57.66666667,6.833333333,25.66666667,-1.48E+00
3/16/2016 19:20,180,20,22.39,39,6.27E+00,764.9,58.33333333,6.666666667,25.33333333,-1.47E+00
3/16/2016 19:30,140,30,22.42666667,38.76,6.10E+00,764.95,59,6.5,25,-1.45E+00
3/16/2016 19:40,130,20,22.5,38.5,5.93E+00,765,59.66666667,6.333333333,24.66666667,-1.43E+00
3/16/2016 19:50,140,20,22.53333333,38.13333333,5.77E+00,765.05,60.33333333,6.166666667,24.33333333,-1.42E+00
3/16/2016 20:00,120,20,22.6,37.93333333,5.60E+00,765.1,61,6,24,-1.40E+00
3/16/2016 20:10,130,30,22.6,37.56,5.43E+00,765.15,61.5,5.833333333,23.66666667,-1.45E+00
3/16/2016 20:20,140,20,22.6,37.36,5.27E+00,765.2,62,5.666666667,23.33333333,-1.50E+00
3/16/2016 20:30,160,20,22.7,37.22333333,5.10E+00,765.25,62.5,5.5,23,-1.55E+00
3/16/2016 20:40,140,20,22.7,36.83,4.93E+00,765.3,63,5.333333333,22.66666667,-1.60E+00
3/16/2016 20:50,140,20,22.7,36.29666667,4.77E+00,765.35,63.5,5.166666667,22.33333333,-1.65E+00
3/16/2016 21:00,130,30,22.7,36.03,4.60E+00,765.4,64,5,22,-1.70E+00
3/16/2016 21:10,120,0,22.7,35.83333333,4.57E+00,765.4333333,64,5,22.16666667,-1.72E+00
3/16/2016 21:20,70,0,22.7,35.56666667,4.53E+00,765.4666667,64,5,22.33333333,-1.73E+00
3/16/2016 21:30,90,0,22.66666667,35.46666667,4.50E+00,765.5,64,5,22.5,-1.75E+00
3/16/2016 21:40,100,10,22.65,35.35,4.47E+00,765.5333333,64,5,22.66666667,-1.77E+00
3/16/2016 21:50,90,0,22.6,35.26,4.43E+00,765.5666667,64,5,22.83333333,-1.78E+00
3/16/2016 22:00,90,0,22.6,35.16333333,4.40E+00,765.6,64,5,23,-1.80E+00
3/16/2016 22:10,40,10,22.6,35.16333333,4.25E+00,765.6166667,64.83333333,4.833333333,22.83333333,-1.80E+00
3/16/2016 22:20,60,0,22.56666667,35.2,4.10E+00,765.6333333,65.66666667,4.666666667,22.66666667,-1.80E+00
3/16/2016 22:30,40,0,22.5,35.2,3.95E+00,765.65,66.5,4.5,22.5,-1.80E+00
3/16/2016 22:40,40,0,22.5,35.29,3.80E+00,765.6666667,67.33333333,4.333333333,22.33333333,-1.80E+00
3/16/2016 22:50,30,0,22.42666667,35.23,3.65E+00,765.6833333,68.16666667,4.166666667,22.16666667,-1.80E+00
3/16/2016 23:00,30,0,22.39,35.32666667,3.50E+00,765.7,69,4,22,-1.80E+00
3/16/2016 23:10,40,0,22.32333333,35.46666667,3.33E+00,765.7166667,69.66666667,3.833333333,21.66666667,-1.82E+00
3/16/2016 23:20,50,0,22.29,35.59,3.17E+00,765.7333333,70.33333333,3.666666667,21.33333333,-1.83E+00
3/16/2016 23:30,50,0,22.29,35.66333333,3.00E+00,765.75,71,3.5,21,-1.85E+00
3/16/2016 23:40,60,0,22.26,35.7,2.83E+00,765.7666667,71.66666667,3.333333333,20.66666667,-1.87E+00
3/16/2016 23:50,40,0,22.2,35.76,2.67E+00,765.7833333,72.33333333,3.166666667,20.33333333,-1.88E+00
3/17/2016 0:00,60,0,22.1,35.79,2.50E+00,765.8,73,3,20,-1.90E+00
3/17/2016 0:10,40,0,22.1,35.86333333,2.42E+00,765.8166667,73.66666667,3.166666667,20,-1.85E+00
3/17/2016 0:20,60,0,22.06666667,35.96666667,2.33E+00,765.8333333,74.33333333,3.333333333,20,-1.80E+00
3/17/2016 0:30,50,0,22,35.9,2.25E+00,765.85,75,3.5,20,-1.75E+00
3/17/2016 0:40,60,0,22,35.9,2.17E+00,765.8666667,75.66666667,3.666666667,20,-1.70E+00
3/17/2016 0:50,50,0,21.9175,35.9,2.08E+00,765.8833333,76.33333333,3.833333333,20,-1.65E+00
3/17/2016 1:00,50,0,21.89,35.96666667,2.00E+00,765.9,77,4,20,-1.60E+00
3/17/2016 1:10,50,0,21.79,36,1.80E+00,765.9166667,78,4,27.33333333,-1.63E+00
3/17/2016 1:20,50,0,21.79,36.06,1.60E+00,765.9333333,79,4,34.66666667,-1.67E+00
3/17/2016 1:30,40,0,21.76,36.09,1.40E+00,765.95,80,4,42,-1.70E+00
3/17/2016 1:40,60,0,21.7,36.09,1.20E+00,765.9666667,81,4,49.33333333,-1.73E+00
3/17/2016 1:50,50,0,21.7,36.2,1.00E+00,765.9833333,82,4,56.66666667,-1.77E+00
3/17/2016 2:00,50,0,21.63333333,36.2,8.00E-01,766,83,4,64,-1.80E+00
3/17/2016 2:10,50,0,21.6,36.2,8.00E-01,766,82.83333333,4,64,-1.82E+00
3/17/2016 2:20,30,0,21.53333333,36.2,8.00E-01,766,82.66666667,4,64,-1.83E+00
3/17/2016 2:30,30,0,21.5,36.23,8.00E-01,766,82.5,4,64,-1.85E+00
3/17/2016 2:40,30,0,21.5,36.29,8.00E-01,766,82.33333333,4,64,-1.87E+00
3/17/2016 2:50,30,0,21.39,36.2,8.00E-01,766,82.16666667,4,64,-1.88E+00
3/17/2016 3:00,60,0,21.39,36.2,8.00E-01,766,82,4,64,-1.90E+00
3/17/2016 3:10,50,0,21.39,36.29,7.67E-01,766,82.16666667,3.833333333,64,-1.92E+00
3/17/2016 3:20,50,0,21.32333333,36.29,7.33E-01,766,82.33333333,3.666666667,64,-1.93E+00
3/17/2016 3:30,50,0,21.26,36.29,7.00E-01,766,82.5,3.5,64,-1.95E+00
3/17/2016 3:40,50,0,21.26,36.36333333,6.67E-01,766,82.66666667,3.333333333,64,-1.97E+00
3/17/2016 3:50,50,0,21.2,36.29,6.33E-01,766,82.83333333,3.166666667,64,-1.98E+00
3/17/2016 4:00,50,0,21.2,36.29,6.00E-01,766,83,3,64,-2.00E+00
3/17/2016 4:10,40,0,21.15,36.345,5.50E-01,766,83.33333333,3,63.83333333,-1.98E+00
3/17/2016 4:20,40,0,21.1,36.4,5.00E-01,766,83.66666667,3,63.66666667,-1.97E+00
3/17/2016 4:30,60,0,21.1,36.4,4.50E-01,766,84,3,63.5,-1.95E+00
3/17/2016 4:40,50,0,21.06666667,36.36333333,4.00E-01,766,84.33333333,3,63.33333333,-1.93E+00
3/17/2016 4:50,60,0,21,36.29,3.50E-01,766,84.66666667,3,63.16666667,-1.92E+00
3/17/2016 5:00,50,0,20.96333333,36.29,3.00E-01,766,85,3,63,-1.90E+00
3/17/2016 5:10,40,0,20.89,36.29,1.50E-01,765.9833333,85.5,2.833333333,62.83333333,-1.97E+00
3/17/2016 5:20,50,0,20.89,36.29,5.55E-17,765.9666667,86,2.666666667,62.66666667,-2.03E+00
3/17/2016 5:30,50,0,20.89,36.29,-1.50E-01,765.95,86.5,2.5,62.5,-2.10E+00
3/17/2016 5:40,50,0,20.79,36.29,-3.00E-01,765.9333333,87,2.333333333,62.33333333,-2.17E+00
3/17/2016 5:50,20,0,20.79,36.29,-4.50E-01,765.9166667,87.5,2.166666667,62.16666667,-2.23E+00
3/17/2016 6:00,40,0,20.79,36.29,-6.00E-01,765.9,88,2,62,-2.30E+00
3/17/2016 6:10,30,0,20.79,36.29,-5.67E-01,765.9666667,87.83333333,1.833333333,62.16666667,-2.32E+00
3/17/2016 6:20,40,0,20.7,36.29,-5.33E-01,766.0333333,87.66666667,1.666666667,62.33333333,-2.33E+00
3/17/2016 6:30,50,0,20.7,36.29,-5.00E-01,766.1,87.5,1.5,62.5,-2.35E+00
3/17/2016 6:40,50,0,20.63333333,36.23,-4.67E-01,766.1666667,87.33333333,1.333333333,62.66666667,-2.37E+00
3/17/2016 6:50,60,0,20.7,36.23,-4.33E-01,766.2333333,87.16666667,1.166666667,62.83333333,-2.38E+00
3/17/2016 7:00,50,0,20.66666667,36.22333333,-4.00E-01,766.3,87,1,63,-2.40E+00
3/17/2016 7:10,60,0,20.6,36.22333333,-3.50E-01,766.35,87.66666667,1.166666667,62.66666667,-2.23E+00
3/17/2016 7:20,60,10,20.6,36.245,-3.00E-01,766.4,88.33333333,1.333333333,62.33333333,-2.07E+00
3/17/2016 7:30,90,0,20.6,36.06,-2.50E-01,766.45,89,1.5,62,-1.90E+00
3/17/2016 7:40,70,10,20.6,36,-2.00E-01,766.5,89.66666667,1.666666667,61.66666667,-1.73E+00
3/17/2016 7:50,50,0,20.6,36.12666667,-1.50E-01,766.55,90.33333333,1.833333333,61.33333333,-1.57E+00
3/17/2016 8:00,40,10,20.66666667,36.4,-1.00E-01,766.6,91,2,61,-1.40E+00
3/17/2016 8:10,70,20,20.7,36.29,3.67E-01,766.6166667,88.66666667,2.166666667,54.33333333,-1.32E+00
3/17/2016 8:20,330,30,20.7,36.09666667,8.33E-01,766.6333333,86.33333333,2.333333333,47.66666667,-1.23E+00
3/17/2016 8:30,260,30,20.6,35.79,1.30E+00,766.65,84,2.5,41,-1.15E+00
3/17/2016 8:40,200,0,20.6,35.73,1.77E+00,766.6666667,81.66666667,2.666666667,34.33333333,-1.07E+00
3/17/2016 8:50,150,10,20.6,35.66333333,2.23E+00,766.6833333,79.33333333,2.833333333,27.66666667,-9.83E-01
3/17/2016 9:00,70,0,20.6,35.46333333,2.70E+00,766.7,77,3,21,-9.00E-01
3/17/2016 9:10,60,10,20.6,35.26,3.10E+00,766.6833333,75.83333333,3.166666667,21,-7.50E-01
3/17/2016 9:20,80,0,20.6,35.2,3.50E+00,766.6666667,74.66666667,3.333333333,21,-6.00E-01
3/17/2016 9:30,70,10,20.63333333,35.23,3.90E+00,766.65,73.5,3.5,21,-4.50E-01
3/17/2016 9:40,80,0,20.7,35.29,4.30E+00,766.6333333,72.33333333,3.666666667,21,-3.00E-01
3/17/2016 9:50,80,10,20.7,35.26,4.70E+00,766.6166667,71.16666667,3.833333333,21,-1.50E-01
3/17/2016 10:00,80,0,20.7,35.2,5.10E+00,766.6,70,4,21,0.00E+00
3/17/2016 10:10,80,10,20.7,35.29,5.38E+00,766.6,69.16666667,4,28.33333333,8.33E-02
3/17/2016 10:20,260,0,20.76,35.36333333,5.67E+00,766.6,68.33333333,4,35.66666667,1.67E-01
3/17/2016 10:30,420,0,20.79,35.32666667,5.95E+00,766.6,67.5,4,43,2.50E-01
3/17/2016 10:40,150,0,20.79,35.175,6.23E+00,766.6,66.66666667,4,50.33333333,3.33E-01
3/17/2016 10:50,60,0,20.79,34.82666667,6.52E+00,766.6,65.83333333,4,57.66666667,4.17E-01
3/17/2016 11:00,60,0,20.79,34.76,6.80E+00,766.6,65,4,65,5.00E-01
3/17/2016 11:10,60,0,20.85666667,34.7,7.05E+00,766.5333333,63.33333333,4,57.83333333,3.50E-01
